id,seen,notificationType,createdAt,updatedAt,UserToId,UserFromId,PostId
519,False,1,2024-06-11 17:33:48.124000+00:00,2024-06-11 17:33:48.130000+00:00,358.0,236,1239.0
600,False,1,2024-06-11 20:05:07.284000+00:00,2024-06-11 20:05:07.298000+00:00,364.0,301,1453.0
540,True,1,2024-06-11 17:41:15.903253+00:00,2024-06-12 17:05:51.319000+00:00,301.0,373,1301.0
581,True,1,2024-06-11 19:21:33.466328+00:00,2024-06-12 17:06:07.888000+00:00,301.0,373,781.0
552,False,1,2024-06-11 17:51:47.009000+00:00,2024-06-11 17:51:47.023000+00:00,379.0,311,169.0
521,False,1,2024-06-11 17:33:52.248000+00:00,2024-06-11 17:33:52.283000+00:00,247.0,236,1288.0
576,False,1,2024-06-11 19:06:36.628000+00:00,2024-06-11 19:06:36.645000+00:00,375.0,3,1248.0
553,False,0,2024-06-11 17:53:06.120000+00:00,2024-06-11 17:53:06.124000+00:00,373.0,248,
522,False,1,2024-06-11 17:33:54.832000+00:00,2024-06-11 17:33:54.839000+00:00,243.0,236,1295.0
523,False,1,2024-06-11 17:33:56.693000+00:00,2024-06-11 17:33:56.698000+00:00,291.0,236,1294.0
591,False,1,2024-06-11 19:45:41.421000+00:00,2024-06-11 19:45:41.464000+00:00,246.0,91,1269.0
554,False,1,2024-06-11 17:53:14.797000+00:00,2024-06-11 17:53:14.806000+00:00,373.0,248,1097.0
524,False,1,2024-06-11 17:33:59.005000+00:00,2024-06-11 17:33:59.010000+00:00,380.0,236,1367.0
525,False,1,2024-06-11 17:34:00.599000+00:00,2024-06-11 17:34:00.604000+00:00,106.0,236,1275.0
555,False,0,2024-06-11 17:55:18.832000+00:00,2024-06-11 17:55:18.838000+00:00,365.0,320,
526,False,1,2024-06-11 17:34:03.152000+00:00,2024-06-11 17:34:03.158000+00:00,6.0,236,1341.0
527,False,1,2024-06-11 17:34:05.078000+00:00,2024-06-11 17:34:05.083000+00:00,,236,
577,False,1,2024-06-11 19:06:53.695000+00:00,2024-06-11 19:06:53.709000+00:00,247.0,3,1391.0
538,True,1,2024-06-11 17:41:13.729387+00:00,2024-06-12 04:49:07.882000+00:00,264.0,363,1397.0
556,False,1,2024-06-11 17:55:29.668000+00:00,2024-06-11 17:55:29.681000+00:00,365.0,320,285.0
529,False,1,2024-06-11 17:34:18.233000+00:00,2024-06-11 17:34:18.244000+00:00,328.0,236,1252.0
557,False,0,2024-06-11 17:57:15.566000+00:00,2024-06-11 17:57:15.570000+00:00,347.0,297,
530,False,1,2024-06-11 17:34:33.538000+00:00,2024-06-11 17:34:33.547000+00:00,395.0,236,932.0
531,False,1,2024-06-11 17:34:37.091000+00:00,2024-06-11 17:34:37.099000+00:00,118.0,236,668.0
255,True,1,2024-06-10 20:02:46.982489+00:00,2024-06-11 17:35:37.955000+00:00,236.0,359,1215.0
578,False,1,2024-06-11 19:07:19.449000+00:00,2024-06-11 19:07:19.463000+00:00,247.0,3,799.0
558,False,1,2024-06-11 17:57:25.891000+00:00,2024-06-11 17:57:25.906000+00:00,347.0,297,1199.0
532,False,1,2024-06-11 17:38:04.452000+00:00,2024-06-11 17:38:04.462000+00:00,400.0,236,1245.0
533,False,1,2024-06-11 17:38:09.252000+00:00,2024-06-11 17:38:09.259000+00:00,325.0,236,1265.0
559,False,0,2024-06-11 17:57:40.519000+00:00,2024-06-11 17:57:40.523000+00:00,379.0,297,
534,False,1,2024-06-11 17:38:13.731000+00:00,2024-06-11 17:38:13.740000+00:00,335.0,236,1317.0
535,False,1,2024-06-11 17:41:02.079361+00:00,2024-06-11 17:41:02.079361+00:00,227.0,332,682.0
536,False,1,2024-06-11 17:41:02.619774+00:00,2024-06-11 17:41:02.619774+00:00,315.0,332,693.0
537,False,1,2024-06-11 17:41:03.167417+00:00,2024-06-11 17:41:03.167417+00:00,302.0,332,1450.0
539,False,1,2024-06-11 17:41:14.632078+00:00,2024-06-11 17:41:14.632078+00:00,291.0,347,1294.0
543,False,1,2024-06-11 17:41:34.441828+00:00,2024-06-11 17:41:34.441828+00:00,95.0,344,1088.0
544,False,1,2024-06-11 17:41:35.380307+00:00,2024-06-11 17:41:35.380307+00:00,292.0,344,343.0
592,False,2,2024-06-11 19:46:09.652000+00:00,2024-06-11 19:46:09.676000+00:00,246.0,91,1269.0
545,False,1,2024-06-11 17:42:34.381000+00:00,2024-06-11 17:42:34.390000+00:00,335.0,99,1361.0
560,False,1,2024-06-11 17:59:15.619000+00:00,2024-06-11 17:59:15.627000+00:00,347.0,292,1199.0
546,False,1,2024-06-11 17:42:36.225000+00:00,2024-06-11 17:42:36.233000+00:00,335.0,99,1317.0
579,False,2,2024-06-11 19:08:09.741000+00:00,2024-06-11 19:08:09.753000+00:00,247.0,3,773.0
547,False,1,2024-06-11 17:42:40.957000+00:00,2024-06-11 17:42:40.968000+00:00,376.0,99,1250.0
561,False,2,2024-06-11 17:59:37.445000+00:00,2024-06-11 17:59:37.456000+00:00,347.0,292,1199.0
548,False,0,2024-06-11 17:47:15.813000+00:00,2024-06-11 17:47:15.821000+00:00,363.0,292,
562,False,1,2024-06-11 18:01:07.646221+00:00,2024-06-11 18:01:07.646221+00:00,302.0,332,1439.0
549,False,0,2024-06-11 17:49:22.707000+00:00,2024-06-11 17:49:22.713000+00:00,363.0,264,
599,False,1,2024-06-11 20:04:08.883000+00:00,2024-06-11 20:04:08.906000+00:00,342.0,91,1359.0
565,False,1,2024-06-11 18:01:41.467460+00:00,2024-06-11 18:01:41.467460+00:00,95.0,344,1461.0
580,True,2,2024-06-11 19:12:05.445000+00:00,2024-06-12 03:16:26.849000+00:00,165.0,3,1379.0
566,False,1,2024-06-11 18:07:12.267000+00:00,2024-06-11 18:07:12.276000+00:00,364.0,301,1004.0
567,False,1,2024-06-11 18:21:11.686425+00:00,2024-06-11 18:21:11.686425+00:00,302.0,332,1384.0
568,True,1,2024-06-11 18:21:45.466159+00:00,2024-06-11 18:24:08.648000+00:00,236.0,359,1437.0
564,True,1,2024-06-11 18:01:38.771753+00:00,2024-06-11 18:24:13.774000+00:00,236.0,359,1438.0
542,True,1,2024-06-11 17:41:32.075051+00:00,2024-06-11 18:24:17.962000+00:00,236.0,359,1441.0
582,False,0,2024-06-11 19:21:38.012980+00:00,2024-06-11 19:21:38.012980+00:00,224.0,357,
569,False,1,2024-06-11 18:24:32.770000+00:00,2024-06-11 18:24:32.786000+00:00,246.0,236,1269.0
604,True,2,2024-06-11 20:09:50.921000+00:00,2024-06-12 04:48:16.352000+00:00,264.0,91,1399.0
571,False,1,2024-06-11 18:41:16.177342+00:00,2024-06-11 18:41:16.177342+00:00,302.0,332,508.0
572,False,1,2024-06-11 18:41:27.553546+00:00,2024-06-11 18:41:27.553546+00:00,291.0,347,26.0
593,False,1,2024-06-11 20:01:26.241000+00:00,2024-06-11 20:01:26.252000+00:00,299.0,91,1411.0
594,False,1,2024-06-11 20:01:32.253769+00:00,2024-06-11 20:01:32.253769+00:00,6.0,362,1082.0
584,False,1,2024-06-11 19:28:01.543000+00:00,2024-06-11 19:28:01.553000+00:00,328.0,91,1252.0
585,False,1,2024-06-11 19:41:27.304793+00:00,2024-06-11 19:41:27.304793+00:00,106.0,362,800.0
586,False,1,2024-06-11 19:41:42.628779+00:00,2024-06-11 19:41:42.628779+00:00,224.0,357,1162.0
587,False,1,2024-06-11 19:41:43.152166+00:00,2024-06-11 19:41:43.152166+00:00,140.0,357,748.0
588,False,1,2024-06-11 19:41:43.704075+00:00,2024-06-11 19:41:43.704075+00:00,276.0,357,109.0
589,False,1,2024-06-11 19:41:44.228181+00:00,2024-06-11 19:41:44.228181+00:00,329.0,357,182.0
520,True,1,2024-06-11 17:33:50.267000+00:00,2024-06-12 17:05:37.389000+00:00,301.0,236,1372.0
573,True,1,2024-06-11 18:41:51.416061+00:00,2024-06-12 00:45:56.096000+00:00,236.0,359,1435.0
602,False,2,2024-06-11 20:06:43.302000+00:00,2024-06-11 20:06:43.323000+00:00,325.0,91,1408.0
601,False,1,2024-06-11 20:05:19.657000+00:00,2024-06-11 20:05:19.700000+00:00,325.0,91,1408.0
603,False,1,2024-06-11 20:08:11.613000+00:00,2024-06-11 20:08:11.630000+00:00,292.0,91,1409.0
528,True,1,2024-06-11 17:34:07.423000+00:00,2024-06-12 04:48:44.692000+00:00,264.0,236,1350.0
605,False,1,2024-06-11 20:12:00.724000+00:00,2024-06-11 20:12:00.738000+00:00,302.0,91,1439.0
606,False,1,2024-06-11 20:12:07.673000+00:00,2024-06-11 20:12:07.688000+00:00,302.0,91,1384.0
607,False,1,2024-06-11 20:12:30.265000+00:00,2024-06-11 20:12:30.277000+00:00,95.0,91,1461.0
608,False,2,2024-06-11 20:13:16.706000+00:00,2024-06-11 20:13:16.716000+00:00,95.0,91,1461.0
465,True,1,2024-06-11 16:49:29.752000+00:00,2024-06-12 03:12:05.454000+00:00,165.0,302,1169.0
609,False,1,2024-06-11 20:14:52.654000+00:00,2024-06-11 20:14:52.668000+00:00,6.0,91,1423.0
610,False,1,2024-06-11 20:15:04.087000+00:00,2024-06-11 20:15:04.104000+00:00,95.0,91,1436.0
570,True,1,2024-06-11 18:35:44.738000+00:00,2024-06-12 03:19:42.504000+00:00,165.0,302,1462.0
541,True,1,2024-06-11 17:41:30.493815+00:00,2024-06-12 04:48:48.903000+00:00,264.0,338,1395.0
574,True,1,2024-06-11 19:01:29.716842+00:00,2024-06-12 17:04:19.510000+00:00,301.0,373,1276.0
598,True,2,2024-06-11 20:03:23.791000+00:00,2024-06-12 17:05:05.471000+00:00,301.0,91,1372.0
596,True,1,2024-06-11 20:02:04.759000+00:00,2024-06-12 17:05:40.535000+00:00,301.0,91,1372.0
597,True,1,2024-06-11 20:02:15.512988+00:00,2024-06-13 03:13:56.580000+00:00,236.0,359,1430.0
590,True,1,2024-06-11 19:42:09.525133+00:00,2024-06-13 03:14:15.621000+00:00,236.0,359,1432.0
583,True,1,2024-06-11 19:22:03.853081+00:00,2024-06-13 03:14:41.272000+00:00,236.0,359,1433.0
575,True,1,2024-06-11 19:01:57.166587+00:00,2024-06-13 03:15:13.530000+00:00,236.0,359,1434.0
611,True,1,2024-06-11 20:21:46.803410+00:00,2024-06-13 03:21:13.932000+00:00,264.0,363,1393.0
513,True,1,2024-06-11 17:21:23.400038+00:00,2024-06-13 03:21:41.310000+00:00,264.0,338,1398.0
595,True,1,2024-06-11 20:01:40.849554+00:00,2024-06-13 03:23:34.602000+00:00,264.0,363,1396.0
563,True,1,2024-06-11 18:01:37.866694+00:00,2024-06-13 12:46:16.882000+00:00,264.0,338,1211.0
1267,False,1,2024-06-13 14:00:24.144990+00:00,2024-06-13 14:00:24.144990+00:00,322.0,357,745.0
706,False,0,2024-06-11 22:25:42.366000+00:00,2024-06-11 22:25:42.370000+00:00,346.0,165,
716,True,1,2024-06-11 22:42:31.279492+00:00,2024-06-12 04:48:35.052000+00:00,264.0,363,1350.0
650,False,0,2024-06-11 21:04:34.878000+00:00,2024-06-11 21:04:34.885000+00:00,332.0,302,
615,False,1,2024-06-11 20:25:30.814000+00:00,2024-06-11 20:25:30.830000+00:00,240.0,301,824.0
669,False,1,2024-06-11 21:19:16.873000+00:00,2024-06-11 21:19:16.881000+00:00,342.0,5,1387.0
616,False,2,2024-06-11 20:26:54.607000+00:00,2024-06-11 20:26:54.627000+00:00,240.0,301,824.0
651,False,1,2024-06-11 21:04:39.048000+00:00,2024-06-11 21:04:39.068000+00:00,332.0,302,1444.0
617,False,2,2024-06-11 20:36:35.377000+00:00,2024-06-11 20:36:35.392000+00:00,183.0,5,1151.0
693,False,1,2024-06-11 22:17:28.052000+00:00,2024-06-11 22:17:28.061000+00:00,384.0,150,1479.0
712,True,1,2024-06-11 22:40:18.042523+00:00,2024-06-13 03:20:55.816000+00:00,264.0,398,1398.0
612,True,1,2024-06-11 20:21:48.784934+00:00,2024-06-12 17:06:14.141000+00:00,301.0,373,1469.0
622,False,1,2024-06-11 20:44:37.720000+00:00,2024-06-11 20:44:37.744000+00:00,363.0,118,1463.0
623,True,2,2024-06-11 20:44:58.584000+00:00,2024-06-12 17:02:40.533000+00:00,301.0,5,1372.0
625,True,1,2024-06-11 20:45:36.896000+00:00,2024-06-12 13:37:34.342000+00:00,236.0,301,1385.0
674,True,1,2024-06-11 21:21:53.974652+00:00,2024-06-12 17:04:15.685000+00:00,301.0,354,1473.0
624,False,1,2024-06-11 20:44:59.977000+00:00,2024-06-11 20:44:59.986000+00:00,363.0,118,477.0
713,True,1,2024-06-11 22:40:19.413155+00:00,2024-06-12 13:37:17.820000+00:00,236.0,344,1443.0
670,True,1,2024-06-11 21:19:56.048000+00:00,2024-06-12 14:06:21.717000+00:00,236.0,5,1442.0
698,False,1,2024-06-11 22:20:13.870000+00:00,2024-06-11 22:20:13.877000+00:00,6.0,324,1423.0
626,False,1,2024-06-11 20:45:52.759000+00:00,2024-06-11 20:45:52.768000+00:00,363.0,292,1187.0
655,False,1,2024-06-11 21:09:22.663000+00:00,2024-06-11 21:09:22.675000+00:00,325.0,5,1408.0
627,False,0,2024-06-11 20:46:43.795000+00:00,2024-06-11 20:46:43.799000+00:00,363.0,311,
694,False,0,2024-06-11 22:18:20.085000+00:00,2024-06-11 22:18:20.090000+00:00,384.0,67,
628,False,1,2024-06-11 20:46:49.673000+00:00,2024-06-11 20:46:49.691000+00:00,363.0,311,1463.0
656,False,0,2024-06-11 21:09:31.405000+00:00,2024-06-11 21:09:31.409000+00:00,101.0,359,
654,True,0,2024-06-11 21:07:58.947000+00:00,2024-06-12 04:49:22.183000+00:00,264.0,398,
630,False,0,2024-06-11 20:48:57.319000+00:00,2024-06-11 20:48:57.327000+00:00,357.0,329,
631,False,1,2024-06-11 20:49:15.169000+00:00,2024-06-11 20:49:15.181000+00:00,357.0,329,468.0
657,False,1,2024-06-11 21:09:34.165000+00:00,2024-06-11 21:09:34.186000+00:00,101.0,359,1405.0
632,False,0,2024-06-11 20:50:31.885000+00:00,2024-06-11 20:50:31.889000+00:00,386.0,304,
633,False,0,2024-06-11 20:52:27.370000+00:00,2024-06-11 20:52:27.375000+00:00,386.0,140,
671,False,2,2024-06-11 21:21:41.512000+00:00,2024-06-11 21:21:41.531000+00:00,302.0,5,1440.0
658,False,0,2024-06-11 21:10:21.634000+00:00,2024-06-11 21:10:21.638000+00:00,243.0,338,
634,False,1,2024-06-11 20:52:32.190000+00:00,2024-06-11 20:52:32.203000+00:00,386.0,140,991.0
635,False,0,2024-06-11 20:53:08.535000+00:00,2024-06-11 20:53:08.541000+00:00,386.0,147,
672,False,1,2024-06-11 21:21:41.511000+00:00,2024-06-11 21:21:41.533000+00:00,302.0,5,1440.0
636,False,0,2024-06-11 20:55:03.695000+00:00,2024-06-11 20:55:03.701000+00:00,302.0,362,
659,False,0,2024-06-11 21:11:23.062000+00:00,2024-06-11 21:11:23.069000+00:00,95.0,338,
637,False,0,2024-06-11 20:55:51.493000+00:00,2024-06-11 20:55:51.497000+00:00,362.0,300,
638,False,0,2024-06-11 20:56:29.021000+00:00,2024-06-11 20:56:29.025000+00:00,362.0,303,
673,False,1,2024-06-11 21:21:52.418324+00:00,2024-06-11 21:21:52.418324+00:00,302.0,362,1439.0
660,False,0,2024-06-11 21:12:04.235000+00:00,2024-06-11 21:12:04.242000+00:00,344.0,142,
639,False,1,2024-06-11 20:56:34.501000+00:00,2024-06-11 20:56:34.515000+00:00,362.0,303,1403.0
640,False,0,2024-06-11 20:57:40.673000+00:00,2024-06-11 20:57:40.680000+00:00,325.0,332,
621,True,1,2024-06-11 20:42:27.987054+00:00,2024-06-13 03:12:47.026000+00:00,236.0,359,1427.0
661,False,0,2024-06-11 21:13:36.080000+00:00,2024-06-11 21:13:36.085000+00:00,391.0,261,
649,True,1,2024-06-11 21:02:33.815656+00:00,2024-06-13 03:14:21.799000+00:00,236.0,359,1425.0
662,False,1,2024-06-11 21:13:48.755000+00:00,2024-06-11 21:13:48.764000+00:00,,261,
643,False,0,2024-06-11 20:59:27.279000+00:00,2024-06-11 20:59:27.285000+00:00,332.0,254,
644,False,0,2024-06-11 21:00:36.465000+00:00,2024-06-11 21:00:36.474000+00:00,354.0,328,
663,False,0,2024-06-11 21:14:27.138000+00:00,2024-06-11 21:14:27.143000+00:00,398.0,23,
645,False,1,2024-06-11 21:00:42.336000+00:00,2024-06-11 21:00:42.353000+00:00,354.0,328,762.0
646,False,1,2024-06-11 21:01:46.125373+00:00,2024-06-11 21:01:46.125373+00:00,302.0,362,1450.0
647,False,1,2024-06-11 21:01:49.166610+00:00,2024-06-11 21:01:49.166610+00:00,325.0,332,205.0
648,False,0,2024-06-11 21:02:02.662647+00:00,2024-06-11 21:02:02.662647+00:00,183.0,357,
677,False,0,2024-06-11 21:22:07.021323+00:00,2024-06-11 21:22:07.021323+00:00,83.0,357,
664,False,1,2024-06-11 21:14:34.377000+00:00,2024-06-11 21:14:34.389000+00:00,398.0,23,817.0
695,False,0,2024-06-11 22:18:58.481000+00:00,2024-06-11 22:18:58.484000+00:00,75.0,67,
665,False,1,2024-06-11 21:17:51.907000+00:00,2024-06-11 21:17:51.917000+00:00,342.0,5,1359.0
678,False,1,2024-06-11 21:22:07.065000+00:00,2024-06-11 21:22:07.078000+00:00,229.0,5,1390.0
666,False,1,2024-06-11 21:18:03.682000+00:00,2024-06-11 21:18:03.693000+00:00,95.0,5,1461.0
680,False,0,2024-06-11 21:42:10.175966+00:00,2024-06-11 21:42:10.175966+00:00,322.0,357,
667,False,1,2024-06-11 21:18:18.124000+00:00,2024-06-11 21:18:18.137000+00:00,302.0,5,1384.0
681,False,1,2024-06-11 21:42:10.717566+00:00,2024-06-11 21:42:10.717566+00:00,281.0,334,101.0
682,False,1,2024-06-11 21:42:11.259890+00:00,2024-06-11 21:42:11.259890+00:00,51.0,382,308.0
668,False,1,2024-06-11 21:19:02.281000+00:00,2024-06-11 21:19:02.292000+00:00,324.0,5,1415.0
703,False,0,2024-06-11 22:22:33.085000+00:00,2024-06-11 22:22:33.090000+00:00,382.0,79,
683,False,1,2024-06-11 21:42:11.812311+00:00,2024-06-11 21:42:11.812311+00:00,83.0,382,52.0
684,False,1,2024-06-11 21:42:12.348450+00:00,2024-06-11 21:42:12.348450+00:00,185.0,382,439.0
685,False,1,2024-06-11 21:42:12.881570+00:00,2024-06-11 21:42:12.881570+00:00,278.0,382,726.0
686,False,1,2024-06-11 21:42:13.434602+00:00,2024-06-11 21:42:13.434602+00:00,79.0,382,163.0
688,False,1,2024-06-11 22:02:13.712677+00:00,2024-06-11 22:02:13.712677+00:00,67.0,384,840.0
689,False,1,2024-06-11 22:02:14.283024+00:00,2024-06-11 22:02:14.283024+00:00,150.0,384,67.0
690,False,1,2024-06-11 22:02:14.795756+00:00,2024-06-11 22:02:14.795756+00:00,200.0,384,383.0
691,False,0,2024-06-11 22:02:16.521119+00:00,2024-06-11 22:02:16.521119+00:00,240.0,357,
692,False,0,2024-06-11 22:17:13.210000+00:00,2024-06-11 22:17:13.214000+00:00,384.0,150,
699,False,1,2024-06-11 22:21:39.382000+00:00,2024-06-11 22:21:39.399000+00:00,6.0,382,1423.0
696,False,1,2024-06-11 22:19:06.839000+00:00,2024-06-11 22:19:06.848000+00:00,75.0,67,1115.0
697,False,0,2024-06-11 22:19:58.826000+00:00,2024-06-11 22:19:58.829000+00:00,379.0,324,
705,False,0,2024-06-11 22:25:00.071000+00:00,2024-06-11 22:25:00.075000+00:00,346.0,106,
704,False,0,2024-06-11 22:23:44.645000+00:00,2024-06-11 22:23:44.649000+00:00,346.0,327,
700,False,0,2024-06-11 22:21:43.337000+00:00,2024-06-11 22:21:43.340000+00:00,6.0,382,
701,False,0,2024-06-11 22:22:20.769617+00:00,2024-06-11 22:22:20.769617+00:00,67.0,357,
702,False,1,2024-06-11 22:22:22.086030+00:00,2024-06-11 22:22:22.086030+00:00,6.0,382,1341.0
707,False,0,2024-06-11 22:28:10.078000+00:00,2024-06-11 22:28:10.081000+00:00,34.0,193,
708,False,1,2024-06-11 22:28:26.221000+00:00,2024-06-11 22:28:26.231000+00:00,34.0,193,532.0
709,False,0,2024-06-11 22:29:03.043000+00:00,2024-06-11 22:29:03.049000+00:00,332.0,5,
1268,False,1,2024-06-13 14:00:24.700158+00:00,2024-06-13 14:00:24.700158+00:00,35.0,357,3.0
710,False,0,2024-06-11 22:29:56.477000+00:00,2024-06-11 22:29:56.481000+00:00,332.0,227,
614,True,2,2024-06-11 20:24:34.173000+00:00,2024-06-12 03:02:44.733000+00:00,236.0,301,1385.0
711,False,1,2024-06-11 22:30:08.750000+00:00,2024-06-11 22:30:08.757000+00:00,302.0,227,1384.0
714,False,1,2024-06-11 22:42:13.888075+00:00,2024-06-11 22:42:13.888075+00:00,242.0,34,212.0
715,False,0,2024-06-11 22:42:25.307207+00:00,2024-06-11 22:42:25.307207+00:00,292.0,357,
679,True,1,2024-06-11 21:42:06.683408+00:00,2024-06-12 04:48:38.801000+00:00,264.0,363,1352.0
620,True,1,2024-06-11 20:41:52.205671+00:00,2024-06-12 04:49:02.933000+00:00,264.0,363,1392.0
629,True,0,2024-06-11 20:48:17.095000+00:00,2024-06-12 04:49:12.275000+00:00,264.0,357,
653,True,1,2024-06-11 21:06:22.101000+00:00,2024-06-12 13:37:24.170000+00:00,236.0,344,1455.0
619,True,1,2024-06-11 20:41:42.668939+00:00,2024-06-12 17:04:33.115000+00:00,301.0,354,1470.0
618,True,1,2024-06-11 20:37:39.490000+00:00,2024-06-12 17:05:34.131000+00:00,301.0,5,1372.0
675,True,1,2024-06-11 21:21:55.311995+00:00,2024-06-12 21:30:37.095000+00:00,5.0,332,1477.0
642,True,1,2024-06-11 20:58:45.648000+00:00,2024-06-12 21:30:40.335000+00:00,5.0,332,278.0
613,True,1,2024-06-11 20:22:21.924252+00:00,2024-06-13 03:15:06.699000+00:00,236.0,359,1428.0
652,True,0,2024-06-11 21:06:09.938000+00:00,2024-06-13 03:15:10.214000+00:00,236.0,344,
687,True,1,2024-06-11 22:02:11.073148+00:00,2024-06-13 03:21:05.401000+00:00,264.0,363,1351.0
676,True,1,2024-06-11 21:22:01.330216+00:00,2024-06-13 03:23:51.587000+00:00,264.0,363,1353.0
1273,True,1,2024-06-13 14:06:26.722000+00:00,2024-06-14 01:43:11.354000+00:00,264.0,236,1575.0
717,False,1,2024-06-11 23:54:14.556000+00:00,2024-06-11 23:54:14.573000+00:00,325.0,236,1408.0
773,False,1,2024-06-12 13:48:04.067000+00:00,2024-06-12 13:48:04.078000+00:00,346.0,106,1165.0
752,False,1,2024-06-12 13:31:51.954000+00:00,2024-06-12 13:31:51.968000+00:00,394.0,328,750.0
718,False,1,2024-06-11 23:55:17.555000+00:00,2024-06-11 23:55:17.583000+00:00,95.0,236,1461.0
784,True,0,2024-06-12 14:00:18.065194+00:00,2024-06-12 17:05:57.448000+00:00,301.0,357,
753,False,1,2024-06-12 13:31:53.506000+00:00,2024-06-12 13:31:53.521000+00:00,373.0,328,688.0
720,False,1,2024-06-12 00:35:04.611000+00:00,2024-06-12 00:35:04.624000+00:00,6.0,236,1423.0
757,True,0,2024-06-12 13:37:45.979000+00:00,2024-06-12 17:06:17.574000+00:00,301.0,236,
721,False,1,2024-06-12 00:35:08.705000+00:00,2024-06-12 00:35:08.716000+00:00,302.0,236,1439.0
774,False,2,2024-06-12 13:48:29.498000+00:00,2024-06-12 13:48:29.505000+00:00,346.0,106,1165.0
754,False,1,2024-06-12 13:31:55.566000+00:00,2024-06-12 13:31:55.575000+00:00,224.0,328,645.0
736,True,0,2024-06-12 13:16:30.587000+00:00,2024-06-12 13:32:55.917000+00:00,264.0,236,
763,True,1,2024-06-12 13:40:16.475502+00:00,2024-06-13 03:12:29.455000+00:00,236.0,344,1441.0
755,False,1,2024-06-12 13:37:26.350000+00:00,2024-06-12 13:37:26.359000+00:00,283.0,190,313.0
725,False,0,2024-06-12 00:45:07.501000+00:00,2024-06-12 00:45:07.507000+00:00,344.0,236,
744,True,1,2024-06-12 13:20:10.495889+00:00,2024-06-13 03:13:06.453000+00:00,236.0,344,1442.0
775,False,2,2024-06-12 13:49:16.442000+00:00,2024-06-12 13:49:16.449000+00:00,354.0,229,1483.0
726,False,1,2024-06-12 00:46:25.099000+00:00,2024-06-12 00:46:25.106000+00:00,342.0,236,1359.0
756,False,1,2024-06-12 13:37:41.633000+00:00,2024-06-12 13:37:41.641000+00:00,404.0,190,1027.0
727,False,1,2024-06-12 01:43:38.041000+00:00,2024-06-12 01:43:38.050000+00:00,302.0,5,1429.0
728,False,1,2024-06-12 03:03:42.021000+00:00,2024-06-12 03:03:42.027000+00:00,302.0,236,1384.0
758,False,1,2024-06-12 13:40:12.329061+00:00,2024-06-12 13:40:12.329061+00:00,291.0,347,1505.0
759,False,0,2024-06-12 13:40:13.379154+00:00,2024-06-12 13:40:13.379154+00:00,266.0,357,
729,False,2,2024-06-12 03:06:02.102000+00:00,2024-06-12 03:06:02.110000+00:00,346.0,165,1481.0
760,False,1,2024-06-12 13:40:13.824896+00:00,2024-06-12 13:40:13.824896+00:00,302.0,362,508.0
724,True,2,2024-06-12 00:38:43.702000+00:00,2024-06-12 04:48:05.553000+00:00,264.0,236,1402.0
480,True,1,2024-06-11 16:59:08.490000+00:00,2024-06-12 04:48:58.599000+00:00,264.0,229,1351.0
731,False,0,2024-06-12 04:49:25.530000+00:00,2024-06-12 04:49:25.535000+00:00,398.0,264,
732,False,0,2024-06-12 04:49:33.140000+00:00,2024-06-12 04:49:33.146000+00:00,338.0,264,
734,False,0,2024-06-12 13:00:03.624820+00:00,2024-06-12 13:00:03.624820+00:00,286.0,357,
730,True,0,2024-06-12 04:47:15.746000+00:00,2024-06-12 13:16:22.921000+00:00,236.0,264,
779,True,1,2024-06-12 13:50:45.132000+00:00,2024-06-13 03:17:44.881000+00:00,264.0,236,1514.0
761,True,1,2024-06-12 13:40:14.145778+00:00,2024-06-13 03:17:53.072000+00:00,264.0,363,1504.0
776,False,1,2024-06-12 13:49:29.676000+00:00,2024-06-12 13:49:29.688000+00:00,368.0,229,1389.0
1296,False,1,2024-06-13 14:36:15.710000+00:00,2024-06-13 14:36:15.717000+00:00,,236,
764,False,1,2024-06-12 13:41:41.343000+00:00,2024-06-12 13:41:41.358000+00:00,373.0,244,1471.0
1286,False,2,2024-06-13 14:35:28.113000+00:00,2024-06-13 14:35:28.126000+00:00,346.0,106,1544.0
739,False,0,2024-06-12 13:20:08.125694+00:00,2024-06-12 13:20:08.125694+00:00,262.0,357,
741,False,1,2024-06-12 13:20:08.343790+00:00,2024-06-12 13:20:08.343790+00:00,302.0,362,1384.0
742,False,1,2024-06-12 13:20:09.079163+00:00,2024-06-12 13:20:09.079163+00:00,6.0,382,1149.0
780,True,1,2024-06-12 13:50:49.455000+00:00,2024-06-13 03:17:58.787000+00:00,264.0,236,1512.0
745,False,1,2024-06-12 13:28:28.461000+00:00,2024-06-12 13:28:28.479000+00:00,354.0,328,1483.0
765,False,1,2024-06-12 13:41:47.440000+00:00,2024-06-12 13:41:47.455000+00:00,337.0,244,1283.0
746,False,1,2024-06-12 13:28:30.208000+00:00,2024-06-12 13:28:30.224000+00:00,354.0,328,1475.0
738,True,1,2024-06-12 13:17:12.672000+00:00,2024-06-13 03:18:07.084000+00:00,264.0,236,1487.0
777,False,1,2024-06-12 13:49:36.375000+00:00,2024-06-12 13:49:36.385000+00:00,336.0,229,1159.0
747,False,1,2024-06-12 13:28:32.676000+00:00,2024-06-12 13:28:32.684000+00:00,373.0,328,1471.0
766,False,1,2024-06-12 13:41:49.203000+00:00,2024-06-12 13:41:49.210000+00:00,392.0,244,1246.0
